SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_none_U neuron_model_stateCURRENT_none_i1_I 
1.519060e-01 0 -7.280421e-02 2.817627e+00 1.500000e+01 
1.519561e-01 0 -7.279587e-02 2.800171e+00 1.500000e+01 
1.520061e-01 0 -7.278681e-02 2.782715e+00 1.500000e+01 
1.520562e-01 0 -7.277727e-02 2.765381e+00 1.500000e+01 
1.521063e-01 0 -7.276726e-02 2.748047e+00 1.500000e+01 
1.521564e-01 0 -7.275677e-02 2.730713e+00 1.500000e+01 
1.522064e-01 0 -7.274604e-02 2.713379e+00 1.500000e+01 
1.522565e-01 0 -7.273483e-02 2.696045e+00 1.500000e+01 
1.523066e-01 0 -7.272315e-02 2.678711e+00 1.500000e+01 
1.523566e-01 0 -7.271099e-02 2.661499e+00 1.500000e+01 
1.524067e-01 0 -7.269859e-02 2.644287e+00 1.500000e+01 
1.524568e-01 0 -7.268572e-02 2.627075e+00 1.500000e+01 
1.525068e-01 0 -7.267261e-02 2.609863e+00 1.500000e+01 
1.525569e-01 0 -7.265925e-02 2.592651e+00 1.500000e+01 
1.526070e-01 0 -7.264543e-02 2.575439e+00 1.500000e+01 
1.526570e-01 0 -7.263136e-02 2.558350e+00 1.500000e+01 
1.527071e-01 0 -7.261705e-02 2.541260e+00 1.500000e+01 
1.527572e-01 0 -7.260251e-02 2.524170e+00 1.500000e+01 
1.528072e-01 0 -7.258773e-02 2.507080e+00 1.500000e+01 
1.528573e-01 0 -7.257271e-02 2.489990e+00 1.500000e+01 
1.529074e-01 0 -7.255721e-02 2.472900e+00 1.500000e+01 
1.529574e-01 0 -7.254148e-02 2.455933e+00 1.500000e+01 
1.530075e-01 0 -7.252574e-02 2.438965e+00 1.500000e+01 
1.530576e-01 0 -7.250977e-02 2.421997e+00 1.500000e+01 
1.531076e-01 0 -7.249355e-02 2.405029e+00 1.500000e+01 
1.531577e-01 0 -7.247710e-02 2.388062e+00 1.500000e+01 
1.532078e-01 0 -7.246041e-02 2.371094e+00 1.500000e+01 
1.532578e-01 0 -7.244349e-02 2.354248e+00 1.500000e+01 
1.533079e-01 0 -7.242656e-02 2.337402e+00 1.500000e+01 
1.533580e-01 0 -7.240939e-02 2.320557e+00 1.500000e+01 
1.534081e-01 0 -7.239199e-02 2.303711e+00 1.500000e+01 
1.534581e-01 0 -7.237458e-02 2.286865e+00 1.500000e+01 
1.535082e-01 0 -7.235694e-02 2.270020e+00 1.500000e+01 
1.535583e-01 0 -7.233906e-02 2.253296e+00 1.500000e+01 
1.536083e-01 0 -7.232118e-02 2.236572e+00 1.500000e+01 
1.536584e-01 0 -7.230306e-02 2.219849e+00 1.500000e+01 
1.537085e-01 0 -7.228494e-02 2.203125e+00 1.500000e+01 
1.537585e-01 0 -7.226658e-02 2.186401e+00 1.500000e+01 
1.538086e-01 0 -7.224822e-02 2.169678e+00 1.500000e+01 
1.538587e-01 0 -7.222962e-02 2.153076e+00 1.500000e+01 
1.539087e-01 0 -7.221103e-02 2.136475e+00 1.500000e+01 
1.539588e-01 0 -7.219219e-02 2.119873e+00 1.500000e+01 
1.540089e-01 0 -7.217336e-02 2.103271e+00 1.500000e+01 
1.540589e-01 0 -7.215428e-02 2.086670e+00 1.500000e+01 
1.541090e-01 0 -7.213521e-02 2.070068e+00 1.500000e+01 
1.541591e-01 0 -7.211614e-02 2.053589e+00 1.500000e+01 
1.542091e-01 0 -7.209682e-02 2.037109e+00 1.500000e+01 
1.542592e-01 0 -7.207751e-02 2.020630e+00 1.500000e+01 
1.543093e-01 0 -7.205820e-02 2.004150e+00 1.500000e+01 
1.543593e-01 0 -7.203865e-02 1.987671e+00 1.500000e+01 
1.544094e-01 0 -7.201910e-02 1.971191e+00 1.500000e+01 
1.544595e-01 0 -7.199955e-02 1.954834e+00 1.500000e+01 
1.545095e-01 0 -7.197976e-02 1.938477e+00 1.500000e+01 
1.545596e-01 0 -7.195997e-02 1.922119e+00 1.500000e+01 
1.546097e-01 0 -7.194018e-02 1.905762e+00 1.500000e+01 
1.546597e-01 0 -7.192016e-02 1.889404e+00 1.500000e+01 
1.547098e-01 0 -7.190013e-02 1.873047e+00 1.500000e+01 
1.547599e-01 0 -7.188010e-02 1.856812e+00 1.500000e+01 
1.548100e-01 0 -7.186007e-02 1.840576e+00 1.500000e+01 
1.548600e-01 0 -7.183981e-02 1.824341e+00 1.500000e+01 
1.549101e-01 0 -7.181954e-02 1.808105e+00 1.500000e+01 
1.549602e-01 0 -7.179928e-02 1.791870e+00 1.500000e+01 
1.550102e-01 0 -7.177901e-02 1.775635e+00 1.500000e+01 
1.550603e-01 0 -7.175851e-02 1.759521e+00 1.500000e+01 
1.551104e-01 0 -7.173800e-02 1.743408e+00 1.500000e+01 
1.551604e-01 0 -7.171750e-02 1.727295e+00 1.500000e+01 
1.552105e-01 0 -7.169700e-02 1.711182e+00 1.500000e+01 
1.552606e-01 0 -7.167649e-02 1.695068e+00 1.500000e+01 
1.553106e-01 0 -7.165575e-02 1.678955e+00 1.500000e+01 
1.553607e-01 0 -7.163501e-02 1.662964e+00 1.500000e+01 
1.554108e-01 0 -7.161427e-02 1.646973e+00 1.500000e+01 
1.554608e-01 0 -7.159352e-02 1.630981e+00 1.500000e+01 
1.555109e-01 0 -7.157278e-02 1.614990e+00 1.500000e+01 
1.555610e-01 0 -7.155204e-02 1.598999e+00 1.500000e+01 
1.556110e-01 0 -7.153106e-02 1.583008e+00 1.500000e+01 
1.556611e-01 0 -7.151008e-02 1.567139e+00 1.500000e+01 
1.557112e-01 0 -7.148910e-02 1.551270e+00 1.500000e+01 
1.557612e-01 0 -7.146811e-02 1.535400e+00 1.500000e+01 
1.558113e-01 0 -7.144713e-02 1.519531e+00 1.500000e+01 
1.558614e-01 0 -7.142615e-02 1.503662e+00 1.500000e+01 
1.559114e-01 0 -7.140493e-02 1.487793e+00 1.500000e+01 
1.559615e-01 0 -7.138371e-02 1.472046e+00 1.500000e+01 
1.560116e-01 0 -7.136250e-02 1.456299e+00 1.500000e+01 
1.560616e-01 0 -7.134128e-02 1.440552e+00 1.500000e+01 
1.561117e-01 0 -7.132006e-02 1.424805e+00 1.500000e+01 
1.561618e-01 0 -7.129884e-02 1.409058e+00 1.500000e+01 
1.562119e-01 0 -7.127738e-02 1.393311e+00 1.500000e+01 
1.562619e-01 0 -7.125592e-02 1.377686e+00 1.500000e+01 
1.563120e-01 0 -7.123446e-02 1.362061e+00 1.500000e+01 
1.563621e-01 0 -7.121301e-02 1.346436e+00 1.500000e+01 
1.564121e-01 0 -7.119155e-02 1.330811e+00 1.500000e+01 
1.564622e-01 0 -7.117009e-02 1.315186e+00 1.500000e+01 
1.565123e-01 0 -7.114863e-02 1.299561e+00 1.500000e+01 
1.565623e-01 0 -7.112694e-02 1.284058e+00 1.500000e+01 
1.566124e-01 0 -7.110524e-02 1.268555e+00 1.500000e+01 
1.566625e-01 0 -7.108355e-02 1.253052e+00 1.500000e+01 
1.567125e-01 0 -7.106185e-02 1.237549e+00 1.500000e+01 
1.567626e-01 0 -7.104015e-02 1.222046e+00 1.500000e+01 
1.568127e-01 0 -7.101846e-02 1.206543e+00 1.500000e+01 
1.568627e-01 0 -7.099676e-02 1.191040e+00 1.500000e+01 
1.569128e-01 0 -7.097507e-02 1.175659e+00 1.500000e+01 
1.569629e-01 0 -7.095313e-02 1.160278e+00 1.500000e+01 
1.570129e-01 0 -7.093120e-02 1.144897e+00 1.500000e+01 
1.570630e-01 0 -7.090926e-02 1.129517e+00 1.500000e+01 
1.571131e-01 0 -7.088733e-02 1.114136e+00 1.500000e+01 
1.571631e-01 0 -7.086539e-02 1.098755e+00 1.500000e+01 
1.572132e-01 0 -7.084346e-02 1.083496e+00 1.500000e+01 
1.572633e-01 0 -7.082152e-02 1.068237e+00 1.500000e+01 
1.573133e-01 0 -7.079935e-02 1.052979e+00 1.500000e+01 
1.573634e-01 0 -7.077718e-02 1.037720e+00 1.500000e+01 
1.574135e-01 0 -7.075500e-02 1.022461e+00 1.500000e+01 
1.574636e-01 0 -7.073283e-02 1.007202e+00 1.500000e+01 
1.575136e-01 0 -7.071066e-02 9.920654e-01 1.500000e+01 
1.575637e-01 0 -7.068849e-02 9.769287e-01 1.500000e+01 
1.576138e-01 0 -7.066631e-02 9.617920e-01 1.500000e+01 
1.576638e-01 0 -7.064414e-02 9.466553e-01 1.500000e+01 
1.577139e-01 0 -7.062173e-02 9.315186e-01 1.500000e+01 
1.577640e-01 0 -7.059932e-02 9.163818e-01 1.500000e+01 
1.578140e-01 0 -7.057691e-02 9.013672e-01 1.500000e+01 
1.578641e-01 0 -7.055449e-02 8.863525e-01 1.500000e+01 
1.579142e-01 0 -7.053208e-02 8.713379e-01 1.500000e+01 
1.579642e-01 0 -7.050967e-02 8.563232e-01 1.500000e+01 
1.580143e-01 0 -7.048726e-02 8.413086e-01 1.500000e+01 
1.580644e-01 0 -7.046485e-02 8.262939e-01 1.500000e+01 
1.581144e-01 0 -7.044220e-02 8.114014e-01 1.500000e+01 
1.581645e-01 0 -7.041955e-02 7.965088e-01 1.500000e+01 
1.582146e-01 0 -7.039690e-02 7.816162e-01 1.500000e+01 
1.582646e-01 0 -7.037425e-02 7.667236e-01 1.500000e+01 
1.583147e-01 0 -7.035160e-02 7.518311e-01 1.500000e+01 
1.583648e-01 0 -7.032895e-02 7.369385e-01 1.500000e+01 
1.584148e-01 0 -7.030630e-02 7.220459e-01 1.500000e+01 
1.584649e-01 0 -7.028365e-02 7.072754e-01 1.500000e+01 
1.585150e-01 0 -7.026076e-02 6.925049e-01 1.500000e+01 
1.585650e-01 0 -7.023787e-02 6.777344e-01 1.500000e+01 
1.586151e-01 0 -7.021499e-02 6.629639e-01 1.500000e+01 
1.586652e-01 0 -7.019210e-02 6.481934e-01 1.500000e+01 
1.587152e-01 0 -7.016921e-02 6.334229e-01 1.500000e+01 
1.587653e-01 0 -7.014632e-02 6.187744e-01 1.500000e+01 
1.588154e-01 0 -7.012343e-02 6.041260e-01 1.500000e+01 
1.588655e-01 0 -7.010055e-02 5.894775e-01 1.500000e+01 
1.589155e-01 0 -7.007742e-02 5.748291e-01 1.500000e+01 
1.589656e-01 0 -7.005429e-02 5.601807e-01 1.500000e+01 
1.590157e-01 0 -7.003117e-02 5.455322e-01 1.500000e+01 
1.590657e-01 0 -7.000804e-02 5.310059e-01 1.500000e+01 
1.591158e-01 0 -6.998491e-02 5.164795e-01 1.500000e+01 
1.591659e-01 0 -6.996179e-02 5.019531e-01 1.500000e+01 
1.592159e-01 0 -6.993866e-02 4.874268e-01 1.500000e+01 
1.592660e-01 0 -6.991529e-02 4.729004e-01 1.500000e+01 
1.593161e-01 0 -6.989193e-02 4.583740e-01 1.500000e+01 
1.593661e-01 0 -6.986856e-02 4.438477e-01 1.500000e+01 
1.594162e-01 0 -6.984520e-02 4.294434e-01 1.500000e+01 
1.594663e-01 0 -6.982183e-02 4.150391e-01 1.500000e+01 
1.595163e-01 0 -6.979847e-02 4.006348e-01 1.500000e+01 
1.595664e-01 0 -6.977510e-02 3.862305e-01 1.500000e+01 
1.596165e-01 0 -6.975150e-02 3.718262e-01 1.500000e+01 
1.596665e-01 0 -6.972790e-02 3.574219e-01 1.500000e+01 
1.597166e-01 0 -6.970429e-02 3.431396e-01 1.500000e+01 
1.597667e-01 0 -6.968069e-02 3.288574e-01 1.500000e+01 
1.598167e-01 0 -6.965709e-02 3.145752e-01 1.500000e+01 
1.598668e-01 0 -6.963348e-02 3.002930e-01 1.500000e+01 
1.599169e-01 0 -6.960964e-02 2.860107e-01 1.500000e+01 
1.599669e-01 0 -6.958580e-02 2.717285e-01 1.500000e+01 
1.600170e-01 0 -6.956196e-02 2.575684e-01 1.500000e+01 
1.600671e-01 0 -6.953812e-02 2.434082e-01 1.500000e+01 
1.601171e-01 0 -6.951427e-02 2.292480e-01 1.500000e+01 
1.601672e-01 0 -6.949043e-02 2.150879e-01 1.500000e+01 
1.602173e-01 0 -6.946659e-02 2.009277e-01 1.500000e+01 
1.602674e-01 0 -6.944251e-02 1.867676e-01 1.500000e+01 
1.603174e-01 0 -6.941843e-02 1.726074e-01 1.500000e+01 
1.603675e-01 0 -6.939435e-02 1.585693e-01 1.500000e+01 
1.604176e-01 0 -6.937027e-02 1.445313e-01 1.500000e+01 
1.604676e-01 0 -6.934619e-02 1.304932e-01 1.500000e+01 
1.605177e-01 0 -6.932211e-02 1.164551e-01 1.500000e+01 
1.605678e-01 0 -6.929779e-02 1.024170e-01 1.500000e+01 
1.606178e-01 0 -6.927347e-02 8.837891e-02 1.500000e+01 
1.606679e-01 0 -6.924915e-02 7.446289e-02 1.500000e+01 
1.607180e-01 0 -6.922483e-02 6.054688e-02 1.500000e+01 
1.607680e-01 0 -6.920052e-02 4.663086e-02 1.500000e+01 
1.608181e-01 0 -6.917620e-02 3.271484e-02 1.500000e+01 
1.608682e-01 0 -6.915164e-02 1.879883e-02 1.500000e+01 
1.609182e-01 0 -6.912708e-02 4.882813e-03 1.500000e+01 
1.609683e-01 0 -6.910253e-02 -9.033203e-03 1.500000e+01 
1.610184e-01 0 -6.907797e-02 -2.282715e-02 1.500000e+01 
1.610684e-01 0 -6.905341e-02 -3.662109e-02 1.500000e+01 
1.611185e-01 0 -6.902862e-02 -5.041504e-02 1.500000e+01 
1.611686e-01 0 -6.900382e-02 -6.420898e-02 1.500000e+01 
1.612186e-01 0 -6.897902e-02 -7.800293e-02 1.500000e+01 
1.612687e-01 0 -6.895423e-02 -9.179688e-02 1.500000e+01 
1.613188e-01 0 -6.892943e-02 -1.054688e-01 1.500000e+01 
1.613688e-01 0 -6.890440e-02 -1.191406e-01 1.500000e+01 
1.614189e-01 0 -6.887937e-02 -1.328125e-01 1.500000e+01 
1.614690e-01 0 -6.885433e-02 -1.464844e-01 1.500000e+01 
1.615191e-01 0 -6.882930e-02 -1.601563e-01 1.500000e+01 
1.615691e-01 0 -6.880426e-02 -1.738281e-01 1.500000e+01 
1.616192e-01 0 -6.877923e-02 -1.875000e-01 1.500000e+01 
1.616693e-01 0 -6.875396e-02 -2.010498e-01 1.500000e+01 
1.617193e-01 0 -6.872869e-02 -2.145996e-01 1.500000e+01 
1.617694e-01 0 -6.870341e-02 -2.281494e-01 1.500000e+01 
1.618195e-01 0 -6.867814e-02 -2.416992e-01 1.500000e+01 
1.618695e-01 0 -6.865263e-02 -2.552490e-01 1.500000e+01 
1.619196e-01 0 -6.862712e-02 -2.687988e-01 1.500000e+01 
1.619697e-01 0 -6.860161e-02 -2.822266e-01 1.500000e+01 
1.620197e-01 0 -6.857610e-02 -2.956543e-01 1.500000e+01 
1.620698e-01 0 -6.855059e-02 -3.090820e-01 1.500000e+01 
1.621199e-01 0 -6.852484e-02 -3.225098e-01 1.500000e+01 
1.621699e-01 0 -6.849909e-02 -3.359375e-01 1.500000e+01 
1.622200e-01 0 -6.847334e-02 -3.493652e-01 1.500000e+01 
1.622701e-01 0 -6.844759e-02 -3.627930e-01 1.500000e+01 
1.623201e-01 0 -6.842184e-02 -3.760986e-01 1.500000e+01 
1.623702e-01 0 -6.839585e-02 -3.894043e-01 1.500000e+01 
1.624203e-01 0 -6.836987e-02 -4.027100e-01 1.500000e+01 
1.624703e-01 0 -6.834388e-02 -4.160156e-01 1.500000e+01 
1.625204e-01 0 -6.831789e-02 -4.293213e-01 1.500000e+01 
1.625705e-01 0 -6.829166e-02 -4.426270e-01 1.500000e+01 
1.626205e-01 0 -6.826544e-02 -4.558105e-01 1.500000e+01 
1.626706e-01 0 -6.823921e-02 -4.689941e-01 1.500000e+01 
1.627207e-01 0 -6.821299e-02 -4.821777e-01 1.500000e+01 
1.627707e-01 0 -6.818652e-02 -4.953613e-01 1.500000e+01 
1.628208e-01 0 -6.816006e-02 -5.085449e-01 1.500000e+01 
1.628709e-01 0 -6.813359e-02 -5.217285e-01 1.500000e+01 
1.629210e-01 0 -6.810713e-02 -5.349121e-01 1.500000e+01 
1.629710e-01 0 -6.808043e-02 -5.479736e-01 1.500000e+01 
1.630211e-01 0 -6.805372e-02 -5.610352e-01 1.500000e+01 
1.630712e-01 0 -6.802702e-02 -5.740967e-01 1.500000e+01 
1.631212e-01 0 -6.800032e-02 -5.871582e-01 1.500000e+01 
1.631713e-01 0 -6.797338e-02 -6.002197e-01 1.500000e+01 
1.632214e-01 0 -6.794643e-02 -6.132813e-01 1.500000e+01 
1.632714e-01 0 -6.791949e-02 -6.263428e-01 1.500000e+01 
1.633215e-01 0 -6.789255e-02 -6.392822e-01 1.500000e+01 
1.633716e-01 0 -6.786537e-02 -6.522217e-01 1.500000e+01 
1.634216e-01 0 -6.783819e-02 -6.651611e-01 1.500000e+01 
1.634717e-01 0 -6.781101e-02 -6.781006e-01 1.500000e+01 
1.635218e-01 0 -6.778383e-02 -6.910400e-01 1.500000e+01 
1.635718e-01 0 -6.775641e-02 -7.039795e-01 1.500000e+01 
1.636219e-01 0 -6.772900e-02 -7.167969e-01 1.500000e+01 
1.636720e-01 0 -6.770158e-02 -7.296143e-01 1.500000e+01 
1.637220e-01 0 -6.767392e-02 -7.424316e-01 1.500000e+01 
1.637721e-01 0 -6.764627e-02 -7.552490e-01 1.500000e+01 
1.638222e-01 0 -6.761861e-02 -7.680664e-01 1.500000e+01 
1.638722e-01 0 -6.759071e-02 -7.808838e-01 1.500000e+01 
1.639223e-01 0 -6.756282e-02 -7.937012e-01 1.500000e+01 
1.639724e-01 0 -6.753492e-02 -8.063965e-01 1.500000e+01 
1.640224e-01 0 -6.750703e-02 -8.190918e-01 1.500000e+01 
1.640725e-01 0 -6.747890e-02 -8.317871e-01 1.500000e+01 
1.641226e-01 0 -6.745076e-02 -8.444824e-01 1.500000e+01 
1.641726e-01 0 -6.742263e-02 -8.571777e-01 1.500000e+01 
1.642227e-01 0 -6.739426e-02 -8.698730e-01 1.500000e+01 
1.642728e-01 0 -6.736588e-02 -8.825684e-01 1.500000e+01 
1.643229e-01 0 -6.733751e-02 -8.951416e-01 1.500000e+01 
1.643729e-01 0 -6.730890e-02 -9.077148e-01 1.500000e+01 
1.644230e-01 0 -6.728029e-02 -9.202881e-01 1.500000e+01 
1.644731e-01 0 -6.725168e-02 -9.328613e-01 1.500000e+01 
1.645231e-01 0 -6.722283e-02 -9.454346e-01 1.500000e+01 
1.645732e-01 0 -6.719398e-02 -9.580078e-01 1.500000e+01 
1.646233e-01 0 -6.716514e-02 -9.704590e-01 1.500000e+01 
1.646733e-01 0 -6.713605e-02 -9.829102e-01 1.500000e+01 
1.647234e-01 0 -6.710696e-02 -9.953613e-01 1.500000e+01 
1.647735e-01 0 -6.707788e-02 -1.007813e+00 1.500000e+01 
1.648235e-01 0 -6.704855e-02 -1.020264e+00 1.500000e+01 
1.648736e-01 0 -6.701922e-02 -1.032715e+00 1.500000e+01 
1.649237e-01 0 -6.698966e-02 -1.045166e+00 1.500000e+01 
1.649737e-01 0 -6.696010e-02 -1.057495e+00 1.500000e+01 
1.650238e-01 0 -6.693053e-02 -1.069824e+00 1.500000e+01 
1.650739e-01 0 -6.690073e-02 -1.082153e+00 1.500000e+01 
1.651239e-01 0 -6.687093e-02 -1.094482e+00 1.500000e+01 
1.651740e-01 0 -6.684113e-02 -1.106812e+00 1.500000e+01 
1.652241e-01 0 -6.681108e-02 -1.119141e+00 1.500000e+01 
1.652741e-01 0 -6.678104e-02 -1.131470e+00 1.500000e+01 
1.653242e-01 0 -6.675076e-02 -1.143677e+00 1.500000e+01 
1.653743e-01 0 -6.672049e-02 -1.155884e+00 1.500000e+01 
1.654243e-01 0 -6.669021e-02 -1.168091e+00 1.500000e+01 
1.654744e-01 0 -6.665969e-02 -1.180298e+00 1.500000e+01 
1.655245e-01 0 -6.662917e-02 -1.192505e+00 1.500000e+01 
1.655746e-01 0 -6.659842e-02 -1.204712e+00 1.500000e+01 
1.656246e-01 0 -6.656766e-02 -1.216797e+00 1.500000e+01 
1.656747e-01 0 -6.653666e-02 -1.228882e+00 1.500000e+01 
1.657248e-01 0 -6.650567e-02 -1.240967e+00 1.500000e+01 
1.657748e-01 0 -6.647444e-02 -1.253052e+00 1.500000e+01 
1.658249e-01 0 -6.644320e-02 -1.265137e+00 1.500000e+01 
1.658750e-01 0 -6.641197e-02 -1.277222e+00 1.500000e+01 
1.659250e-01 0 -6.638050e-02 -1.289307e+00 1.500000e+01 
1.659751e-01 0 -6.634903e-02 -1.301270e+00 1.500000e+01 
1.660252e-01 0 -6.631732e-02 -1.313232e+00 1.500000e+01 
1.660752e-01 0 -6.628561e-02 -1.325195e+00 1.500000e+01 
1.661253e-01 0 -6.625366e-02 -1.337158e+00 1.500000e+01 
1.661754e-01 0 -6.622171e-02 -1.349121e+00 1.500000e+01 
1.662254e-01 0 -6.618953e-02 -1.361084e+00 1.500000e+01 
1.662755e-01 0 -6.615734e-02 -1.372925e+00 1.500000e+01 
1.663256e-01 0 -6.612492e-02 -1.384766e+00 1.500000e+01 
1.663756e-01 0 -6.609249e-02 -1.396606e+00 1.500000e+01 
1.664257e-01 0 -6.605983e-02 -1.408447e+00 1.500000e+01 
1.664758e-01 0 -6.602716e-02 -1.420288e+00 1.500000e+01 
1.665258e-01 0 -6.599426e-02 -1.432129e+00 1.500000e+01 
1.665759e-01 0 -6.596136e-02 -1.443970e+00 1.500000e+01 
1.666260e-01 0 -6.592822e-02 -1.455688e+00 1.500000e+01 
1.666760e-01 0 -6.589484e-02 -1.467407e+00 1.500000e+01 
1.667261e-01 0 -6.586146e-02 -1.479126e+00 1.500000e+01 
1.667762e-01 0 -6.582785e-02 -1.490845e+00 1.500000e+01 
1.668262e-01 0 -6.579423e-02 -1.502563e+00 1.500000e+01 
1.668763e-01 0 -6.576037e-02 -1.514282e+00 1.500000e+01 
1.669264e-01 0 -6.572652e-02 -1.526001e+00 1.500000e+01 
1.669765e-01 0 -6.569242e-02 -1.537598e+00 1.500000e+01 
1.670265e-01 0 -6.565809e-02 -1.549194e+00 1.500000e+01 
1.670766e-01 0 -6.562376e-02 -1.560791e+00 1.500000e+01 
1.671267e-01 0 -6.558919e-02 -1.572388e+00 1.500000e+01 
1.671767e-01 0 -6.555462e-02 -1.583984e+00 1.500000e+01 
1.672268e-01 0 -6.551981e-02 -1.595581e+00 1.500000e+01 
1.672769e-01 0 -6.548476e-02 -1.607056e+00 1.500000e+01 
1.673269e-01 0 -6.544971e-02 -1.618530e+00 1.500000e+01 
1.673770e-01 0 -6.541443e-02 -1.630005e+00 1.500000e+01 
1.674271e-01 0 -6.537890e-02 -1.641479e+00 1.500000e+01 
1.674771e-01 0 -6.534338e-02 -1.652954e+00 1.500000e+01 
1.675272e-01 0 -6.530762e-02 -1.664429e+00 1.500000e+01 
1.675773e-01 0 -6.527162e-02 -1.675903e+00 1.500000e+01 
1.676273e-01 0 -6.523538e-02 -1.687256e+00 1.500000e+01 
1.676774e-01 0 -6.519914e-02 -1.698608e+00 1.500000e+01 
1.677275e-01 0 -6.516266e-02 -1.709961e+00 1.500000e+01 
1.677775e-01 0 -6.512594e-02 -1.721313e+00 1.500000e+01 
1.678276e-01 0 -6.508899e-02 -1.732666e+00 1.500000e+01 
1.678777e-01 0 -6.505203e-02 -1.744019e+00 1.500000e+01 
1.679277e-01 0 -6.501484e-02 -1.755249e+00 1.500000e+01 
1.679778e-01 0 -6.497741e-02 -1.766479e+00 1.500000e+01 
1.680279e-01 0 -6.493974e-02 -1.777710e+00 1.500000e+01 
1.680779e-01 0 -6.490207e-02 -1.788940e+00 1.500000e+01 
1.681280e-01 0 -6.486416e-02 -1.800171e+00 1.500000e+01 
1.681781e-01 0 -6.482601e-02 -1.811401e+00 1.500000e+01 
1.682281e-01 0 -6.478763e-02 -1.822632e+00 1.500000e+01 
1.682782e-01 0 -6.474900e-02 -1.833740e+00 1.500000e+01 
1.683283e-01 0 -6.471014e-02 -1.844849e+00 1.500000e+01 
1.683784e-01 0 -6.467104e-02 -1.855957e+00 1.500000e+01 
1.684284e-01 0 -6.463194e-02 -1.867065e+00 1.500000e+01 
1.684785e-01 0 -6.459260e-02 -1.878174e+00 1.500000e+01 
1.685286e-01 0 -6.455302e-02 -1.889282e+00 1.500000e+01 
1.685786e-01 0 -6.451321e-02 -1.900269e+00 1.500000e+01 
1.686287e-01 0 -6.447315e-02 -1.911255e+00 1.500000e+01 
1.686788e-01 0 -6.443286e-02 -1.922241e+00 1.500000e+01 
1.687288e-01 0 -6.439233e-02 -1.933228e+00 1.500000e+01 
1.687789e-01 0 -6.435156e-02 -1.944214e+00 1.500000e+01 
1.688290e-01 0 -6.431055e-02 -1.955200e+00 1.500000e+01 
1.688790e-01 0 -6.426930e-02 -1.966187e+00 1.500000e+01 
1.689291e-01 0 -6.422782e-02 -1.977051e+00 1.500000e+01 
1.689792e-01 0 -6.418610e-02 -1.987915e+00 1.500000e+01 
1.690292e-01 0 -6.414413e-02 -1.998779e+00 1.500000e+01 
1.690793e-01 0 -6.410170e-02 -2.009644e+00 1.500000e+01 
1.691294e-01 0 -6.405902e-02 -2.020508e+00 1.500000e+01 
1.691794e-01 0 -6.401610e-02 -2.031372e+00 1.500000e+01 
1.692295e-01 0 -6.397295e-02 -2.042114e+00 1.500000e+01 
1.692796e-01 0 -6.392956e-02 -2.052856e+00 1.500000e+01 
1.693296e-01 0 -6.388593e-02 -2.063599e+00 1.500000e+01 
1.693797e-01 0 -6.384182e-02 -2.074341e+00 1.500000e+01 
1.694298e-01 0 -6.379747e-02 -2.085083e+00 1.500000e+01 
1.694798e-01 0 -6.375289e-02 -2.095825e+00 1.500000e+01 
1.695299e-01 0 -6.370807e-02 -2.106445e+00 1.500000e+01 
1.695800e-01 0 -6.366277e-02 -2.117065e+00 1.500000e+01 
1.696301e-01 0 -6.361723e-02 -2.127686e+00 1.500000e+01 
1.696801e-01 0 -6.357145e-02 -2.138306e+00 1.500000e+01 
1.697302e-01 0 -6.352520e-02 -2.148926e+00 1.500000e+01 
1.697803e-01 0 -6.347871e-02 -2.159546e+00 1.500000e+01 
1.698303e-01 0 -6.343174e-02 -2.170044e+00 1.500000e+01 
1.698804e-01 0 -6.338453e-02 -2.180542e+00 1.500000e+01 
1.699305e-01 0 -6.333685e-02 -2.191040e+00 1.500000e+01 
1.699805e-01 0 -6.328893e-02 -2.201538e+00 1.500000e+01 
1.700306e-01 0 -6.324053e-02 -2.212036e+00 1.500000e+01 
1.700807e-01 0 -6.319189e-02 -2.222534e+00 1.500000e+01 
1.701307e-01 0 -6.314278e-02 -2.233032e+00 1.500000e+01 
1.701808e-01 0 -6.309319e-02 -2.243408e+00 1.500000e+01 
1.702309e-01 0 -6.304336e-02 -2.253784e+00 1.500000e+01 
1.702809e-01 0 -6.299305e-02 -2.264160e+00 1.500000e+01 
1.703310e-01 0 -6.294227e-02 -2.274536e+00 1.500000e+01 
1.703811e-01 0 -6.289124e-02 -2.284912e+00 1.500000e+01 
1.704311e-01 0 -6.283975e-02 -2.295166e+00 1.500000e+01 
1.704812e-01 0 -6.278777e-02 -2.305420e+00 1.500000e+01 
1.705313e-01 0 -6.273532e-02 -2.315674e+00 1.500000e+01 
1.705813e-01 0 -6.268239e-02 -2.325928e+00 1.500000e+01 
1.706314e-01 0 -6.262898e-02 -2.336182e+00 1.500000e+01 
1.706815e-01 0 -6.257510e-02 -2.346436e+00 1.500000e+01 
1.707315e-01 0 -6.252074e-02 -2.356567e+00 1.500000e+01 
1.707816e-01 0 -6.246591e-02 -2.366699e+00 1.500000e+01 
1.708317e-01 0 -6.241059e-02 -2.376831e+00 1.500000e+01 
1.708817e-01 0 -6.235480e-02 -2.386963e+00 1.500000e+01 
1.709318e-01 0 -6.229830e-02 -2.397095e+00 1.500000e+01 
