SimulationTime neuron_model_spike neuron_model_stateCURRENT_voltage_v neuron_model_stateCURRENT_time_lastSpikeTime neuron_model_stateCURRENT_conductance_SynapseModel_g neuron_model_stateCURRENT_current_SynapseModel_i 
1.007867e-01 0 -5.940008e-02 0.000000e+00 1.975230e-10 1.196176e-11 
1.008368e-01 0 -5.925488e-02 0.000000e+00 1.942265e-10 1.173284e-11 
1.008868e-01 0 -5.911255e-02 0.000000e+00 1.909851e-10 1.150890e-11 
1.009369e-01 0 -5.897307e-02 0.000000e+00 1.877978e-10 1.128964e-11 
1.009870e-01 0 -5.883646e-02 0.000000e+00 1.846636e-10 1.107503e-11 
1.010370e-01 0 -5.870247e-02 0.000000e+00 1.815817e-10 1.086498e-11 
1.010871e-01 0 -5.857110e-02 0.000000e+00 1.785513e-10 1.065925e-11 
1.011372e-01 0 -5.844235e-02 0.000000e+00 1.755714e-10 1.045797e-11 
1.011872e-01 0 -5.831623e-02 0.000000e+00 1.726413e-10 1.026079e-11 
1.012373e-01 0 -5.819273e-02 0.000000e+00 1.697601e-10 1.006784e-11 
1.012874e-01 0 -5.807161e-02 0.000000e+00 1.669269e-10 9.878764e-12 
1.013374e-01 0 -5.795288e-02 0.000000e+00 1.641410e-10 9.693690e-12 
1.013875e-01 0 -5.783653e-02 0.000000e+00 1.614017e-10 9.512391e-12 
1.014376e-01 0 -5.772233e-02 0.000000e+00 1.587080e-10 9.334866e-12 
1.014876e-01 0 -5.761051e-02 0.000000e+00 1.560594e-10 9.161005e-12 
1.015377e-01 0 -5.750084e-02 0.000000e+00 1.534549e-10 8.990697e-12 
1.015878e-01 0 -5.739331e-02 0.000000e+00 1.508939e-10 8.823831e-12 
1.016378e-01 0 -5.728793e-02 0.000000e+00 1.483755e-10 8.660295e-12 
1.016879e-01 0 -5.718470e-02 0.000000e+00 1.458993e-10 8.500090e-12 
1.017380e-01 0 -5.708337e-02 0.000000e+00 1.434644e-10 8.343215e-12 
1.017880e-01 0 -5.698419e-02 0.000000e+00 1.410700e-10 8.189449e-12 
1.018381e-01 0 -5.688691e-02 0.000000e+00 1.387157e-10 8.038792e-12 
1.018882e-01 0 -5.679154e-02 0.000000e+00 1.364007e-10 7.891132e-12 
1.019382e-01 0 -5.669808e-02 0.000000e+00 1.341243e-10 7.746359e-12 
1.019883e-01 0 -5.660653e-02 0.000000e+00 1.318858e-10 7.604584e-12 
1.020384e-01 0 -5.651665e-02 0.000000e+00 1.296848e-10 7.465584e-12 
1.020885e-01 0 -5.642867e-02 0.000000e+00 1.275205e-10 7.329359e-12 
1.021385e-01 0 -5.634236e-02 0.000000e+00 1.253924e-10 7.195800e-12 
1.021886e-01 0 -5.625772e-02 0.000000e+00 1.232997e-10 7.064904e-12 
1.022387e-01 0 -5.617476e-02 0.000000e+00 1.212419e-10 6.936562e-12 
1.022887e-01 0 -5.609345e-02 0.000000e+00 1.192185e-10 6.810774e-12 
1.023388e-01 0 -5.601382e-02 0.000000e+00 1.172289e-10 6.687428e-12 
1.023889e-01 0 -5.593562e-02 0.000000e+00 1.152725e-10 6.566414e-12 
1.024389e-01 0 -5.585909e-02 0.000000e+00 1.133487e-10 6.447842e-12 
1.024890e-01 0 -5.578399e-02 0.000000e+00 1.114570e-10 6.331602e-12 
1.025391e-01 0 -5.571032e-02 0.000000e+00 1.095969e-10 6.217471e-12 
1.025891e-01 0 -5.563807e-02 0.000000e+00 1.077678e-10 6.105672e-12 
1.026392e-01 0 -5.556726e-02 0.000000e+00 1.059692e-10 5.995981e-12 
1.026893e-01 0 -5.549788e-02 0.000000e+00 1.042008e-10 5.888401e-12 
1.027393e-01 0 -5.542994e-02 0.000000e+00 1.024617e-10 5.782930e-12 
1.027894e-01 0 -5.536318e-02 0.000000e+00 1.007517e-10 5.679457e-12 
1.028395e-01 0 -5.529785e-02 0.000000e+00 9.907031e-11 5.577983e-12 
1.028895e-01 0 -5.523372e-02 0.000000e+00 9.741696e-11 5.478396e-12 
1.029396e-01 0 -5.517101e-02 0.000000e+00 9.579115e-11 5.380696e-12 
1.029897e-01 0 -5.510950e-02 0.000000e+00 9.419254e-11 5.284884e-12 
1.030397e-01 0 -5.504918e-02 0.000000e+00 9.262058e-11 5.190959e-12 
1.030898e-01 0 -5.499005e-02 0.000000e+00 9.107481e-11 5.098699e-12 
1.031399e-01 1 -6.999993e-02 1.030884e-01 8.955481e-11 5.008216e-12 
1.031899e-01 0 -6.999993e-02 1.030884e-01 8.806023e-11 6.268874e-12 
1.032400e-01 0 -6.999993e-02 1.030884e-01 8.659062e-11 6.164180e-12 
1.032901e-01 0 -6.999993e-02 1.030884e-01 8.514556e-11 6.061374e-12 
1.033401e-01 0 -6.999993e-02 1.030884e-01 8.372458e-11 5.960232e-12 
1.033902e-01 0 -6.999993e-02 1.030884e-01 8.232726e-11 5.860756e-12 
1.034403e-01 0 -6.999993e-02 1.030884e-01 8.095324e-11 5.762946e-12 
1.034904e-01 0 -6.999993e-02 1.030884e-01 7.960221e-11 5.666689e-12 
1.035404e-01 0 -6.999993e-02 1.030884e-01 7.827372e-11 5.572098e-12 
1.035905e-01 0 -6.999993e-02 1.030884e-01 7.696743e-11 5.479173e-12 
1.036406e-01 0 -6.999993e-02 1.030884e-01 7.568290e-11 5.387690e-12 
1.036906e-01 0 -6.999993e-02 1.030884e-01 7.441980e-11 5.297762e-12 
1.037407e-01 0 -6.999993e-02 1.030884e-01 7.317780e-11 5.209388e-12 
1.037908e-01 0 -6.999993e-02 1.030884e-01 7.195655e-11 5.122458e-12 
1.038408e-01 0 -6.999993e-02 1.030884e-01 7.075562e-11 5.036971e-12 
1.038909e-01 0 -6.999993e-02 1.030884e-01 6.957479e-11 4.952927e-12 
1.039410e-01 0 -6.999993e-02 1.030884e-01 6.841361e-11 4.870215e-12 
1.039910e-01 0 -6.999993e-02 1.030884e-01 6.727185e-11 4.788947e-12 
1.040411e-01 0 -6.999993e-02 1.030884e-01 6.614920e-11 4.709011e-12 
1.040912e-01 0 -6.999993e-02 1.030884e-01 6.504519e-11 4.630407e-12 
1.041412e-01 0 -6.999993e-02 1.030884e-01 6.395962e-11 4.553136e-12 
1.041913e-01 0 -6.999993e-02 1.030884e-01 6.289214e-11 4.477196e-12 
1.042414e-01 0 -6.999993e-02 1.030884e-01 6.184253e-11 4.402478e-12 
1.042914e-01 0 -6.999993e-02 1.030884e-01 6.081047e-11 4.328982e-12 
1.043415e-01 0 -6.999993e-02 1.030884e-01 5.979561e-11 4.256706e-12 
1.043916e-01 0 -6.999993e-02 1.030884e-01 5.879763e-11 4.185652e-12 
1.044416e-01 0 -6.999993e-02 1.030884e-01 5.781631e-11 4.115819e-12 
1.044917e-01 0 -6.999993e-02 1.030884e-01 5.685141e-11 4.047096e-12 
1.045418e-01 0 -6.999993e-02 1.030884e-01 5.590262e-11 3.979594e-12 
1.045918e-01 0 -6.999993e-02 1.030884e-01 5.496970e-11 3.913203e-12 
1.046419e-01 0 -6.999993e-02 1.030884e-01 5.405232e-11 3.847922e-12 
1.046920e-01 0 -6.999993e-02 1.030884e-01 5.315026e-11 3.783640e-12 
1.047421e-01 0 -6.999993e-02 1.030884e-01 5.226319e-11 3.720468e-12 
1.047921e-01 0 -6.999993e-02 1.030884e-01 5.139100e-11 3.658407e-12 
1.048422e-01 0 -6.999993e-02 1.030884e-01 5.053336e-11 3.597345e-12 
1.048923e-01 0 -6.999993e-02 1.030884e-01 4.969003e-11 3.537282e-12 
1.049423e-01 0 -6.999993e-02 1.030884e-01 4.886080e-11 3.478329e-12 
1.049924e-01 0 -6.999993e-02 1.030884e-01 4.804535e-11 3.420264e-12 
1.050425e-01 0 -6.999993e-02 1.030884e-01 4.724354e-11 3.363199e-12 
1.050925e-01 0 -6.999993e-02 1.030884e-01 4.645506e-11 3.307021e-12 
1.051426e-01 0 -6.999993e-02 1.030884e-01 4.567979e-11 3.251843e-12 
1.051927e-01 0 -6.999993e-02 1.030884e-01 4.491740e-11 3.197553e-12 
1.052427e-01 0 -6.999993e-02 1.030884e-01 4.416778e-11 3.144263e-12 
1.052928e-01 0 -6.999993e-02 1.030884e-01 4.343070e-11 3.091749e-12 
1.053429e-01 0 -6.999993e-02 1.030884e-01 4.270584e-11 3.040124e-12 
1.053929e-01 0 -6.999993e-02 1.030884e-01 4.199308e-11 2.989387e-12 
1.054430e-01 0 -6.999993e-02 1.030884e-01 4.129230e-11 2.939538e-12 
1.054931e-01 0 -6.999993e-02 1.030884e-01 4.060319e-11 2.890466e-12 
1.055431e-01 0 -6.999993e-02 1.030884e-01 3.992551e-11 2.842171e-12 
1.055932e-01 0 -6.999993e-02 1.030884e-01 3.925915e-11 2.794764e-12 
1.056433e-01 0 -6.999993e-02 1.030884e-01 3.860401e-11 2.748135e-12 
1.056933e-01 0 -6.999993e-02 1.030884e-01 3.795975e-11 2.702283e-12 
1.057434e-01 0 -6.999993e-02 1.030884e-01 3.732625e-11 2.657208e-12 
1.057935e-01 0 -6.999993e-02 1.030884e-01 3.670331e-11 2.612799e-12 
1.058435e-01 0 -6.999993e-02 1.030884e-01 3.609080e-11 2.569278e-12 
1.058936e-01 0 -6.999993e-02 1.030884e-01 3.548850e-11 2.526312e-12 
1.059437e-01 0 -6.999993e-02 1.030884e-01 3.489620e-11 2.484235e-12 
1.059937e-01 0 -6.999993e-02 1.030884e-01 3.431377e-11 2.442713e-12 
1.060438e-01 0 -6.999993e-02 1.030884e-01 3.374112e-11 2.401968e-12 
1.060939e-01 0 -6.999993e-02 1.030884e-01 3.317802e-11 2.361888e-12 
1.061440e-01 0 -6.999993e-02 1.030884e-01 3.262435e-11 2.322476e-12 
1.061940e-01 0 -6.999993e-02 1.030884e-01 3.207989e-11 2.283729e-12 
1.062441e-01 0 -6.999993e-02 1.030884e-01 3.154454e-11 2.245537e-12 
1.062942e-01 0 -6.999993e-02 1.030884e-01 3.101808e-11 2.208123e-12 
1.063442e-01 0 -6.999993e-02 1.030884e-01 3.050038e-11 2.171263e-12 
1.063943e-01 0 -6.999993e-02 1.030884e-01 2.999134e-11 2.135070e-12 
1.064444e-01 0 -6.999993e-02 1.030884e-01 2.949085e-11 2.099432e-12 
1.064944e-01 0 -6.999993e-02 1.030884e-01 2.899869e-11 2.064349e-12 
1.065445e-01 0 -6.999993e-02 1.030884e-01 2.851475e-11 2.029932e-12 
1.065946e-01 0 -6.999993e-02 1.030884e-01 2.803890e-11 1.996070e-12 
1.066446e-01 0 -6.999993e-02 1.030884e-01 2.757095e-11 1.962763e-12 
1.066947e-01 0 -6.999993e-02 1.030884e-01 2.711076e-11 1.930012e-12 
1.067448e-01 0 -6.999993e-02 1.030884e-01 2.665834e-11 1.897704e-12 
1.067948e-01 0 -6.999993e-02 1.030884e-01 2.621348e-11 1.866063e-12 
1.068449e-01 0 -6.999993e-02 1.030884e-01 2.577605e-11 1.834977e-12 
1.068950e-01 0 -6.999993e-02 1.030884e-01 2.534584e-11 1.804334e-12 
1.069450e-01 0 -6.999993e-02 1.030884e-01 2.492284e-11 1.774247e-12 
1.069951e-01 0 -6.999993e-02 1.030884e-01 2.450695e-11 1.744604e-12 
1.070452e-01 0 -6.999993e-02 1.030884e-01 2.409795e-11 1.715517e-12 
1.070952e-01 0 -6.999993e-02 1.030884e-01 2.369582e-11 1.686873e-12 
1.071453e-01 0 -6.999993e-02 1.030884e-01 2.330036e-11 1.658673e-12 
1.071954e-01 0 -6.999993e-02 1.030884e-01 2.291145e-11 1.631029e-12 
1.072454e-01 0 -6.999993e-02 1.030884e-01 2.252909e-11 1.603828e-12 
1.072955e-01 0 -6.999993e-02 1.030884e-01 2.215306e-11 1.577072e-12 
1.073456e-01 0 -6.999993e-02 1.030884e-01 2.178335e-11 1.550760e-12 
1.073956e-01 0 -6.999993e-02 1.030884e-01 2.141975e-11 1.524780e-12 
1.074457e-01 0 -6.999993e-02 1.030884e-01 2.106226e-11 1.499356e-12 
1.074958e-01 0 -6.999993e-02 1.030884e-01 2.071077e-11 1.474376e-12 
1.075459e-01 0 -6.999993e-02 1.030884e-01 2.036515e-11 1.449729e-12 
1.075959e-01 0 -6.999993e-02 1.030884e-01 2.002531e-11 1.425526e-12 
1.076460e-01 0 -6.999993e-02 1.030884e-01 1.969114e-11 1.401768e-12 
1.076961e-01 0 -6.999993e-02 1.030884e-01 1.936251e-11 1.378342e-12 
1.077461e-01 0 -6.999993e-02 1.030884e-01 1.903933e-11 1.355360e-12 
1.077962e-01 0 -6.999993e-02 1.030884e-01 1.872158e-11 1.332712e-12 
1.078463e-01 0 -6.999993e-02 1.030884e-01 1.840916e-11 1.310507e-12 
1.078963e-01 0 -6.999993e-02 1.030884e-01 1.810196e-11 1.288636e-12 
1.079464e-01 0 -6.999993e-02 1.030884e-01 1.779987e-11 1.267098e-12 
1.079965e-01 0 -6.999993e-02 1.030884e-01 1.750278e-11 1.246003e-12 
1.080465e-01 0 -6.999993e-02 1.030884e-01 1.721068e-11 1.225242e-12 
1.080966e-01 0 -6.999993e-02 1.030884e-01 1.692346e-11 1.204703e-12 
1.081467e-01 0 -6.999993e-02 1.030884e-01 1.664102e-11 1.184608e-12 
1.081967e-01 0 -6.999993e-02 1.030884e-01 1.636324e-11 1.164846e-12 
1.082468e-01 0 -6.999993e-02 1.030884e-01 1.609013e-11 1.145417e-12 
1.082969e-01 0 -6.999993e-02 1.030884e-01 1.582157e-11 1.126321e-12 
1.083469e-01 0 -6.999993e-02 1.030884e-01 1.555756e-11 1.107558e-12 
1.083970e-01 0 -6.999993e-02 1.030884e-01 1.529787e-11 1.089018e-12 
1.084471e-01 0 -6.999993e-02 1.030884e-01 1.504252e-11 1.070810e-12 
1.084971e-01 0 -6.999993e-02 1.030884e-01 1.479150e-11 1.052936e-12 
1.085472e-01 0 -6.999993e-02 1.030884e-01 1.454470e-11 1.035394e-12 
1.085973e-01 0 -6.999993e-02 1.030884e-01 1.430200e-11 1.018075e-12 
1.086473e-01 0 -6.999993e-02 1.030884e-01 1.406331e-11 1.001088e-12 
1.086974e-01 0 -6.999993e-02 1.030884e-01 1.382860e-11 9.844348e-13 
1.087475e-01 0 -6.999993e-02 1.030884e-01 1.359779e-11 9.680035e-13 
1.087976e-01 0 -6.999993e-02 1.030884e-01 1.337086e-11 9.517942e-13 
1.088476e-01 0 -6.999993e-02 1.030884e-01 1.314771e-11 9.359180e-13 
1.088977e-01 0 -6.999993e-02 1.030884e-01 1.292833e-11 9.203749e-13 
1.089478e-01 0 -6.999993e-02 1.030884e-01 1.271261e-11 9.049428e-13 
1.089978e-01 0 -6.999993e-02 1.030884e-01 1.250045e-11 8.898438e-13 
1.090479e-01 0 -6.999993e-02 1.030884e-01 1.229183e-11 8.750778e-13 
1.090980e-01 0 -6.999993e-02 1.030884e-01 1.208667e-11 8.604228e-13 
1.091480e-01 0 -6.999993e-02 1.030884e-01 1.188494e-11 8.461010e-13 
1.091981e-01 0 -6.999993e-02 1.030884e-01 1.168654e-11 8.318901e-13 
1.092482e-01 0 -6.999993e-02 1.030884e-01 1.149147e-11 8.180123e-13 
1.092982e-01 0 -6.999993e-02 1.030884e-01 1.129974e-11 8.043566e-13 
1.093483e-01 0 -6.999993e-02 1.030884e-01 1.111111e-11 7.910339e-13 
1.093984e-01 0 -6.999993e-02 1.030884e-01 1.092570e-11 7.778223e-13 
1.094484e-01 0 -6.999993e-02 1.030884e-01 1.074341e-11 7.648326e-13 
1.094985e-01 0 -6.999993e-02 1.030884e-01 1.056411e-11 7.520651e-13 
1.095486e-01 0 -6.999993e-02 1.030884e-01 1.038780e-11 7.395196e-13 
1.095986e-01 0 -6.999993e-02 1.030884e-01 1.021438e-11 7.271961e-13 
1.096487e-01 0 -6.999993e-02 1.030884e-01 1.004397e-11 7.149836e-13 
1.096988e-01 0 -6.999993e-02 1.030884e-01 9.876322e-12 7.031042e-13 
1.097488e-01 0 -6.999993e-02 1.030884e-01 9.711454e-12 6.913359e-13 
1.097989e-01 0 -6.999993e-02 1.030884e-01 9.549361e-12 6.797896e-13 
1.098490e-01 0 -6.999993e-02 1.030884e-01 9.390044e-12 6.684653e-13 
1.098990e-01 0 -6.999993e-02 1.030884e-01 9.233281e-12 6.572520e-13 
1.099491e-01 0 -6.999993e-02 1.030884e-01 9.079182e-12 6.463718e-13 
1.099992e-01 0 -6.999993e-02 1.030884e-01 8.927636e-12 6.354917e-13 
1.100492e-01 0 -6.999993e-02 1.030884e-01 8.778644e-12 6.249445e-13 
1.100993e-01 0 -6.999993e-02 1.030884e-01 8.632095e-12 6.145084e-13 
1.101494e-01 0 -6.999993e-02 1.030884e-01 8.487988e-12 6.042944e-13 
1.101995e-01 0 -6.999993e-02 1.030884e-01 8.346324e-12 5.941914e-13 
1.102495e-01 0 -6.999993e-02 1.030884e-01 8.206991e-12 5.841994e-13 
1.102996e-01 0 -6.999993e-02 1.030884e-01 8.069989e-12 5.745404e-13 
1.103497e-01 0 -6.999993e-02 1.030884e-01 7.935319e-12 5.648815e-13 
1.103997e-01 0 -6.999993e-02 1.030884e-01 7.802869e-12 5.554446e-13 
1.104498e-01 0 -6.999993e-02 1.030884e-01 7.672640e-12 5.462297e-13 
1.104999e-01 0 -6.999993e-02 1.030884e-01 7.544632e-12 5.371259e-13 
1.105499e-01 0 -6.999993e-02 1.030884e-01 7.418732e-12 5.281331e-13 
1.106000e-01 0 -6.999993e-02 1.030884e-01 7.294942e-12 5.193623e-13 
1.106501e-01 0 -6.999993e-02 1.030884e-01 7.173151e-12 5.105916e-13 
1.107001e-01 0 -6.999993e-02 1.030884e-01 7.053469e-12 5.021539e-13 
1.107502e-01 0 -6.999993e-02 1.030884e-01 6.935785e-12 4.937162e-13 
1.108003e-01 0 -6.999993e-02 1.030884e-01 6.819989e-12 4.855005e-13 
1.108503e-01 0 -6.999993e-02 1.030884e-01 6.706191e-12 4.773959e-13 
1.109004e-01 0 -6.999993e-02 1.030884e-01 6.594281e-12 4.694023e-13 
1.109505e-01 0 -6.999993e-02 1.030884e-01 6.484258e-12 4.616307e-13 
1.110005e-01 0 -6.999993e-02 1.030884e-01 6.376011e-12 4.538592e-13 
1.110506e-01 0 -6.999993e-02 1.030884e-01 6.269651e-12 4.463097e-13 
1.111007e-01 0 -6.999993e-02 1.030884e-01 6.165068e-12 4.388712e-13 
1.111507e-01 0 -6.999993e-02 1.030884e-01 6.062151e-12 4.315437e-13 
1.112008e-01 0 -6.999993e-02 1.030884e-01 5.961009e-12 4.243272e-13 
1.112509e-01 0 -6.999993e-02 1.030884e-01 5.861533e-12 4.172218e-13 
1.113009e-01 0 -6.999993e-02 1.030884e-01 5.763723e-12 4.103384e-13 
1.113510e-01 0 -6.999993e-02 1.030884e-01 5.667578e-12 4.034550e-13 
1.114011e-01 0 -6.999993e-02 1.030884e-01 5.572987e-12 3.966827e-13 
1.114511e-01 0 -6.999993e-02 1.030884e-01 5.479950e-12 3.901324e-13 
1.115012e-01 0 -6.999993e-02 1.030884e-01 5.388467e-12 3.835821e-13 
1.115513e-01 0 -6.999993e-02 1.030884e-01 5.298539e-12 3.771428e-13 
1.116014e-01 0 -6.999993e-02 1.030884e-01 5.210166e-12 3.709255e-13 
1.116514e-01 0 -6.999993e-02 1.030884e-01 5.123235e-12 3.647083e-13 
1.117015e-01 0 -6.999993e-02 1.030884e-01 5.037748e-12 3.586020e-13 
1.117516e-01 0 -6.999993e-02 1.030884e-01 4.953704e-12 3.526068e-13 
1.118016e-01 0 -6.999993e-02 1.030884e-01 4.870992e-12 3.467227e-13 
1.118517e-01 0 -6.999993e-02 1.030884e-01 4.789724e-12 3.409495e-13 
1.119018e-01 0 -6.999993e-02 1.030884e-01 4.709788e-12 3.352874e-13 
1.119518e-01 0 -6.999993e-02 1.030884e-01 4.631184e-12 3.297362e-13 
1.120019e-01 0 -6.999993e-02 1.030884e-01 4.553913e-12 3.241851e-13 
1.120520e-01 0 -6.999993e-02 1.030884e-01 4.477863e-12 3.187450e-13 
1.121020e-01 0 -6.999993e-02 1.030884e-01 4.403145e-12 3.134160e-13 
1.121521e-01 0 -6.999993e-02 1.030884e-01 4.329648e-12 3.081979e-13 
1.122022e-01 0 -6.999993e-02 1.030884e-01 4.257372e-12 3.030909e-13 
1.122522e-01 0 -6.999993e-02 1.030884e-01 4.186318e-12 2.979839e-13 
1.123023e-01 0 -6.999993e-02 1.030884e-01 4.116485e-12 2.929879e-13 
1.123524e-01 0 -6.999993e-02 1.030884e-01 4.047762e-12 2.881029e-13 
1.124024e-01 0 -6.999993e-02 1.030884e-01 3.980261e-12 2.833289e-13 
1.124525e-01 0 -6.999993e-02 1.030884e-01 3.913869e-12 2.786660e-13 
1.125026e-01 0 -6.999993e-02 1.030884e-01 3.848588e-12 2.740030e-13 
1.125526e-01 0 -6.999993e-02 1.030884e-01 3.784306e-12 2.694511e-13 
1.126027e-01 0 -6.999993e-02 1.030884e-01 3.721135e-12 2.648992e-13 
1.126528e-01 0 -6.999993e-02 1.030884e-01 3.659073e-12 2.604583e-13 
1.127028e-01 0 -6.999993e-02 1.030884e-01 3.598011e-12 2.561285e-13 
1.127529e-01 0 -6.999993e-02 1.030884e-01 3.537948e-12 2.519096e-13 
1.128030e-01 0 -6.999993e-02 1.030884e-01 3.478884e-12 2.476908e-13 
1.128531e-01 0 -6.999993e-02 1.030884e-01 3.420819e-12 2.434719e-13 
1.129031e-01 0 -6.999993e-02 1.030884e-01 3.363754e-12 2.394751e-13 
1.129532e-01 0 -6.999993e-02 1.030884e-01 3.307576e-12 2.354783e-13 
1.130033e-01 0 -6.999993e-02 1.030884e-01 3.252398e-12 2.314815e-13 
1.130533e-01 0 -6.999993e-02 1.030884e-01 3.198108e-12 2.277067e-13 
1.131034e-01 0 -6.999993e-02 1.030884e-01 3.144707e-12 2.238210e-13 
1.131535e-01 0 -6.999707e-02 1.030884e-01 3.092193e-12 2.201572e-13 
1.132035e-01 0 -6.999421e-02 1.030884e-01 3.040568e-12 2.164935e-13 
1.132536e-01 0 -6.999159e-02 1.030884e-01 2.989831e-12 2.128298e-13 
1.133037e-01 0 -6.998897e-02 1.030884e-01 2.939982e-12 2.092770e-13 
1.133537e-01 0 -6.998634e-02 1.030884e-01 2.890910e-12 2.057243e-13 
1.134038e-01 0 -6.998372e-02 1.030884e-01 2.842615e-12 2.022826e-13 
1.134539e-01 0 -6.998110e-02 1.030884e-01 2.795209e-12 1.989520e-13 
1.135039e-01 0 -6.997871e-02 1.030884e-01 2.748579e-12 1.956213e-13 
1.135540e-01 0 -6.997633e-02 1.030884e-01 2.702727e-12 1.922906e-13 
1.136041e-01 0 -6.997395e-02 1.030884e-01 2.657652e-12 1.891820e-13 
1.136541e-01 0 -6.997156e-02 1.030884e-01 2.613243e-12 1.859624e-13 
1.137042e-01 0 -6.996918e-02 1.030884e-01 2.569611e-12 1.828537e-13 
1.137543e-01 0 -6.996679e-02 1.030884e-01 2.526757e-12 1.797451e-13 
1.138043e-01 0 -6.996465e-02 1.030884e-01 2.484568e-12 1.767475e-13 
1.138544e-01 0 -6.996250e-02 1.030884e-01 2.443157e-12 1.738609e-13 
1.139045e-01 0 -6.996036e-02 1.030884e-01 2.402412e-12 1.709743e-13 
1.139545e-01 0 -6.995821e-02 1.030884e-01 2.362333e-12 1.680878e-13 
1.140046e-01 0 -6.995606e-02 1.030884e-01 2.322920e-12 1.653122e-13 
1.140547e-01 0 -6.995392e-02 1.030884e-01 2.284173e-12 1.625367e-13 
1.141047e-01 0 -6.995201e-02 1.030884e-01 2.246092e-12 1.597611e-13 
1.141548e-01 0 -6.995010e-02 1.030884e-01 2.208567e-12 1.570966e-13 
1.142049e-01 0 -6.994820e-02 1.030884e-01 2.171707e-12 1.545430e-13 
1.142550e-01 0 -6.994629e-02 1.030884e-01 2.135514e-12 1.518785e-13 
1.143050e-01 0 -6.994438e-02 1.030884e-01 2.099876e-12 1.493250e-13 
1.143551e-01 0 -6.994247e-02 1.030884e-01 2.064793e-12 1.468825e-13 
1.144052e-01 0 -6.994057e-02 1.030884e-01 2.030376e-12 1.444400e-13 
1.144552e-01 0 -6.993890e-02 1.030884e-01 1.996514e-12 1.419975e-13 
1.145053e-01 0 -6.993723e-02 1.030884e-01 1.963207e-12 1.396661e-13 
1.145554e-01 0 -6.993556e-02 1.030884e-01 1.930456e-12 1.373346e-13 
1.146054e-01 0 -6.993389e-02 1.030884e-01 1.898259e-12 1.350031e-13 
1.146555e-01 0 -6.993222e-02 1.030884e-01 1.866618e-12 1.327827e-13 
1.147056e-01 0 -6.993055e-02 1.030884e-01 1.835421e-12 1.305622e-13 
1.147556e-01 0 -6.992888e-02 1.030884e-01 1.804779e-12 1.283418e-13 
1.148057e-01 0 -6.992722e-02 1.030884e-01 1.774692e-12 1.262324e-13 
1.148558e-01 0 -6.992579e-02 1.030884e-01 1.745049e-12 1.241229e-13 
1.149058e-01 0 -6.992435e-02 1.030884e-01 1.715961e-12 1.220135e-13 
1.149559e-01 0 -6.992292e-02 1.030884e-01 1.687317e-12 1.200151e-13 
1.150060e-01 0 -6.992149e-02 1.030884e-01 1.659117e-12 1.180167e-13 
1.150560e-01 0 -6.992006e-02 1.030884e-01 1.631473e-12 1.160183e-13 
1.151061e-01 0 -6.991863e-02 1.030884e-01 1.604272e-12 1.140199e-13 
1.151562e-01 0 -6.991720e-02 1.030884e-01 1.577516e-12 1.121325e-13 
1.152062e-01 0 -6.991577e-02 1.030884e-01 1.551204e-12 1.102451e-13 
1.152563e-01 0 -6.991434e-02 1.030884e-01 1.525335e-12 1.084688e-13 
1.153064e-01 0 -6.991291e-02 1.030884e-01 1.499911e-12 1.066924e-13 
1.153564e-01 0 -6.991172e-02 1.030884e-01 1.474931e-12 1.049161e-13 
1.154065e-01 0 -6.991053e-02 1.030884e-01 1.450284e-12 1.031397e-13 
1.154566e-01 0 -6.990933e-02 1.030884e-01 1.426081e-12 1.013634e-13 
1.155066e-01 0 -6.990814e-02 1.030884e-01 1.402323e-12 9.969803e-14 
1.155567e-01 0 -6.990695e-02 1.030884e-01 1.378897e-12 9.803269e-14 
1.156068e-01 0 -6.990576e-02 1.030884e-01 1.355915e-12 9.636736e-14 
1.156569e-01 0 -6.990457e-02 1.030884e-01 1.333267e-12 9.481305e-14 
1.157069e-01 0 -6.990337e-02 1.030884e-01 1.311062e-12 9.314771e-14 
1.157570e-01 0 -6.990218e-02 1.030884e-01 1.289191e-12 9.159340e-14 
1.158071e-01 0 -6.990099e-02 1.030884e-01 1.267653e-12 9.015011e-14 
1.158571e-01 0 -6.989980e-02 1.030884e-01 1.246447e-12 8.859580e-14 
1.159072e-01 0 -6.989884e-02 1.030884e-01 1.225686e-12 8.715251e-14 
1.159573e-01 0 -6.989789e-02 1.030884e-01 1.205258e-12 8.570922e-14 
1.160073e-01 0 -6.989694e-02 1.030884e-01 1.185163e-12 8.426593e-14 
1.160574e-01 0 -6.989598e-02 1.030884e-01 1.165401e-12 8.282264e-14 
1.161075e-01 0 -6.989503e-02 1.030884e-01 1.145972e-12 8.149037e-14 
1.161575e-01 0 -6.989408e-02 1.030884e-01 1.126876e-12 8.004708e-14 
1.162076e-01 0 -6.989312e-02 1.030884e-01 1.108114e-12 7.871481e-14 
1.162577e-01 0 -6.989217e-02 1.030884e-01 1.089573e-12 7.749357e-14 
1.163077e-01 0 -6.989121e-02 1.030884e-01 1.071365e-12 7.616130e-14 
1.163578e-01 0 -6.989026e-02 1.030884e-01 1.053491e-12 7.482903e-14 
1.164079e-01 0 -6.988931e-02 1.030884e-01 1.035949e-12 7.360779e-14 
1.164579e-01 0 -6.988835e-02 1.030884e-01 1.018630e-12 7.238654e-14 
1.165080e-01 0 -6.988740e-02 1.030884e-01 1.001643e-12 7.116530e-14 
